name,directory,path,camera,position_vehicle,type,make,model,year,plate,position_plate,char 1,char 2,char 3,char 4,char 5,char 6,char 7
track0030[01].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[01].png,/track0030/track0030[01].png,"['Huawei', 'P9', 'Lite']","['501', '0', '842', '789']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['859', '570', '140', '42']","['866', '583', '17', '24']","['884', '583', '16', '25']","['900', '583', '15', '25']","['924', '584', '17', '25']","['941', '584', '17', '25']","['958', '584', '16', '25']","['978', '583', '8', '25']"
track0030[14].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[14].png,/track0030/track0030[14].png,"['Huawei', 'P9', 'Lite']","['502', '0', '842', '791']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['860', '572', '140', '42']","['867', '584', '18', '25']","['885', '585', '16', '24']","['901', '585', '16', '25']","['926', '585', '16', '25']","['942', '586', '17', '24']","['959', '585', '16', '25']","['980', '585', '6', '24']"
track0030[02].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[02].png,/track0030/track0030[02].png,"['Huawei', 'P9', 'Lite']","['487', '0', '852', '792']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['848', '566', '142', '44']","['857', '580', '17', '24']","['874', '581', '17', '25']","['891', '581', '16', '25']","['914', '581', '18', '25']","['932', '581', '17', '26']","['948', '581', '17', '24']","['970', '581', '6', '24']"
track0030[22].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[22].png,/track0030/track0030[22].png,"['Huawei', 'P9', 'Lite']","['510', '0', '829', '795']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['864', '579', '137', '41']","['871', '590', '17', '24']","['889', '591', '15', '24']","['904', '591', '16', '24']","['928', '592', '16', '24']","['944', '592', '17', '24']","['961', '592', '16', '23']","['982', '591', '6', '24']"
track0030[18].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[18].png,/track0030/track0030[18].png,"['Huawei', 'P9', 'Lite']","['510', '0', '838', '793']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['866', '575', '138', '43']","['873', '587', '17', '25']","['890', '589', '16', '23']","['906', '589', '16', '23']","['930', '589', '17', '25']","['947', '589', '17', '26']","['964', '589', '15', '24']","['984', '589', '7', '24']"
track0030[19].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[19].png,/track0030/track0030[19].png,"['Huawei', 'P9', 'Lite']","['502', '0', '838', '796']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['858', '576', '139', '41']","['867', '588', '16', '24']","['884', '589', '15', '24']","['900', '590', '15', '23']","['924', '590', '16', '24']","['941', '591', '16', '23']","['957', '591', '17', '22']","['979', '589', '6', '24']"
track0030[23].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[23].png,/track0030/track0030[23].png,"['Huawei', 'P9', 'Lite']","['524', '0', '827', '793']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['874', '579', '138', '41']","['882', '589', '16', '24']","['898', '590', '17', '25']","['915', '590', '16', '25']","['939', '591', '16', '23']","['955', '592', '17', '23']","['972', '590', '15', '24']","['992', '591', '6', '23']"
track0030[03].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[03].png,/track0030/track0030[03].png,"['Huawei', 'P9', 'Lite']","['489', '0', '846', '793']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['848', '570', '141', '44']","['856', '583', '16', '25']","['873', '584', '16', '25']","['890', '585', '15', '24']","['914', '586', '17', '23']","['931', '586', '17', '24']","['948', '586', '16', '23']","['969', '584', '6', '24']"
track0030[15].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[15].png,/track0030/track0030[15].png,"['Huawei', 'P9', 'Lite']","['510', '0', '838', '789']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['866', '573', '140', '42']","['873', '584', '17', '25']","['890', '585', '17', '24']","['907', '585', '16', '25']","['932', '586', '16', '24']","['948', '586', '17', '24']","['965', '586', '16', '24']","['985', '585', '7', '24']"
track0030[24].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[24].png,/track0030/track0030[24].png,"['Huawei', 'P9', 'Lite']","['510', '0', '829', '796']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['863', '580', '137', '40']","['871', '590', '16', '24']","['888', '591', '15', '23']","['903', '591', '17', '24']","['928', '592', '15', '23']","['944', '592', '16', '24']","['960', '592', '15', '24']","['981', '591', '6', '23']"
track0030[08].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[08].png,/track0030/track0030[08].png,"['Huawei', 'P9', 'Lite']","['481', '0', '850', '795']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['844', '575', '141', '42']","['852', '586', '17', '24']","['869', '586', '17', '24']","['886', '587', '16', '24']","['911', '588', '16', '24']","['927', '588', '17', '24']","['944', '588', '17', '24']","['966', '587', '6', '23']"
track0030[28].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[28].png,/track0030/track0030[28].png,"['Huawei', 'P9', 'Lite']","['522', '0', '817', '791']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['868', '579', '136', '41']","['876', '590', '16', '24']","['892', '591', '16', '23']","['908', '591', '16', '24']","['933', '592', '15', '23']","['948', '592', '17', '24']","['965', '591', '15', '25']","['985', '592', '6', '23']"
track0030[12].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[12].png,/track0030/track0030[12].png,"['Huawei', 'P9', 'Lite']","['506', '0', '846', '795']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['866', '575', '139', '43']","['873', '588', '16', '25']","['889', '590', '17', '23']","['906', '590', '16', '24']","['931', '591', '16', '23']","['948', '590', '16', '25']","['964', '590', '16', '25']","['985', '589', '7', '24']"
track0030[04].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[04].png,/track0030/track0030[04].png,"['Huawei', 'P9', 'Lite']","['504', '0', '842', '783']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['862', '563', '139', '45']","['870', '577', '15', '24']","['886', '578', '16', '23']","['902', '578', '16', '25']","['927', '579', '17', '25']","['944', '579', '17', '24']","['961', '579', '17', '23']","['981', '578', '8', '24']"
track0030[05].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[05].png,/track0030/track0030[05].png,"['Huawei', 'P9', 'Lite']","['481', '0', '852', '795']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['844', '570', '141', '45']","['852', '584', '16', '24']","['869', '585', '17', '23']","['886', '585', '15', '25']","['910', '586', '17', '24']","['927', '586', '17', '24']","['944', '586', '17', '24']","['965', '585', '7', '24']"
track0030[13].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[13].png,/track0030/track0030[13].png,"['Huawei', 'P9', 'Lite']","['497', '0', '844', '789']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['858', '573', '137', '42']","['864', '585', '17', '24']","['881', '585', '16', '24']","['897', '585', '17', '25']","['922', '586', '16', '24']","['939', '586', '16', '24']","['955', '586', '17', '24']","['977', '585', '6', '23']"
track0030[29].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[29].png,/track0030/track0030[29].png,"['Huawei', 'P9', 'Lite']","['524', '0', '817', '791']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['869', '580', '136', '42']","['878', '592', '15', '24']","['894', '592', '16', '25']","['910', '593', '16', '24']","['934', '594', '15', '23']","['949', '594', '17', '23']","['966', '594', '14', '23']","['985', '593', '8', '23']"
track0030[09].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[09].png,/track0030/track0030[09].png,"['Huawei', 'P9', 'Lite']","['502', '0', '844', '791']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['862', '571', '140', '43']","['869', '583', '17', '24']","['886', '584', '17', '24']","['902', '584', '16', '25']","['928', '585', '16', '24']","['944', '585', '17', '24']","['961', '584', '15', '24']","['983', '584', '5', '23']"
track0030[25].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0030/track0030[25].png,/track0030/track0030[25].png,"['Huawei', 'P9', 'Lite']","['520', '0', '823', '791']",['car'],['Mercedes-Benz'],"['OF-1418', 'Neobus', 'Mega']",['2009'],['ARY-9241'],"['868', '575', '136', '42']","['876', '588', '16', '23']","['892', '589', '17', '24']","['908', '589', '16', '24']","['932', '589', '16', '24']","['949', '590', '16', '24']","['965', '589', '15', '24']","['985', '590', '7', '22']"
track0006[10].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[10].png,/track0006/track0006[10].png,"['GoPro', 'Hero4', 'Silver']","['826', '354', '217', '193']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['909', '474', '57', '19']","['912', '480', '7', '10']","['919', '479', '7', '12']","['926', '480', '7', '11']","['936', '480', '7', '11']","['943', '480', '7', '11']","['951', '479', '4', '12']","['956', '480', '7', '11']"
track0006[06].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[06].png,/track0006/track0006[06].png,"['GoPro', 'Hero4', 'Silver']","['830', '358', '211', '188']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['911', '475', '55', '19']","['914', '481', '6', '10']","['920', '480', '7', '11']","['927', '481', '7', '10']","['937', '481', '6', '10']","['944', '481', '6', '11']","['952', '480', '4', '12']","['957', '480', '6', '12']"
track0006[26].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[26].png,/track0006/track0006[26].png,"['GoPro', 'Hero4', 'Silver']","['816', '351', '244', '218']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '488', '65', '23']","['911', '495', '9', '12']","['920', '495', '7', '12']","['927', '495', '8', '13']","['939', '496', '7', '11']","['947', '496', '7', '12']","['955', '495', '5', '13']","['962', '496', '8', '12']"
track0006[30].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[30].png,/track0006/track0006[30].png,"['GoPro', 'Hero4', 'Silver']","['812', '351', '253', '225']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '493', '67', '23']","['912', '499', '7', '13']","['920', '499', '8', '13']","['928', '499', '8', '13']","['940', '500', '8', '12']","['948', '500', '8', '12']","['958', '499', '4', '14']","['964', '500', '8', '13']"
track0006[27].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[27].png,/track0006/track0006[27].png,"['GoPro', 'Hero4', 'Silver']","['815', '352', '246', '221']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '489', '66', '23']","['912', '496', '8', '12']","['920', '495', '8', '13']","['927', '495', '9', '13']","['939', '496', '8', '13']","['947', '496', '9', '13']","['956', '496', '5', '13']","['962', '496', '9', '13']"
track0006[07].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[07].png,/track0006/track0006[07].png,"['GoPro', 'Hero4', 'Silver']","['829', '358', '212', '188']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['910', '475', '56', '19']","['913', '481', '7', '10']","['920', '479', '7', '12']","['927', '481', '7', '10']","['937', '480', '6', '11']","['944', '480', '6', '11']","['952', '480', '4', '11']","['957', '481', '7', '10']"
track0006[11].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[11].png,/track0006/track0006[11].png,"['GoPro', 'Hero4', 'Silver']","['825', '353', '219', '195']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['909', '474', '57', '20']","['912', '481', '7', '10']","['919', '480', '6', '12']","['925', '480', '8', '12']","['936', '481', '6', '11']","['942', '481', '8', '11']","['951', '480', '4', '12']","['956', '481', '8', '11']"
track0006[20].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[20].png,/track0006/track0006[20].png,"['GoPro', 'Hero4', 'Silver']","['819', '355', '233', '208']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '484', '62', '22']","['912', '491', '7', '11']","['919', '490', '7', '12']","['926', '490', '9', '12']","['938', '491', '7', '11']","['945', '491', '8', '12']","['954', '491', '4', '12']","['959', '491', '8', '12']"
track0006[16].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[16].png,/track0006/track0006[16].png,"['GoPro', 'Hero4', 'Silver']","['823', '355', '227', '204']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['909', '482', '60', '21']","['912', '488', '7', '12']","['919', '488', '7', '12']","['926', '488', '8', '12']","['937', '489', '7', '11']","['945', '489', '6', '11']","['953', '489', '4', '11']","['959', '489', '7', '11']"
track0006[01].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[01].png,/track0006/track0006[01].png,"['GoPro', 'Hero4', 'Silver']","['836', '356', '203', '181']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['914', '471', '53', '15']","['916', '474', '7', '10']","['923', '473', '6', '11']","['929', '474', '7', '10']","['939', '474', '6', '10']","['945', '474', '7', '10']","['953', '474', '4', '10']","['958', '474', '6', '10']"
track0006[17].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[17].png,/track0006/track0006[17].png,"['GoPro', 'Hero4', 'Silver']","['822', '355', '228', '204']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['909', '482', '61', '21']","['912', '489', '7', '12']","['919', '489', '7', '12']","['926', '489', '8', '12']","['937', '489', '7', '12']","['945', '490', '7', '11']","['953', '489', '4', '12']","['959', '490', '7', '11']"
track0006[21].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[21].png,/track0006/track0006[21].png,"['GoPro', 'Hero4', 'Silver']","['818', '353', '236', '209']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '484', '63', '22']","['912', '490', '7', '12']","['919', '490', '7', '12']","['927', '490', '7', '12']","['938', '491', '7', '11']","['945', '491', '7', '11']","['954', '491', '4', '12']","['960', '491', '8', '12']"
track0006[18].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[18].png,/track0006/track0006[18].png,"['GoPro', 'Hero4', 'Silver']","['821', '356', '229', '206']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '483', '61', '22']","['911', '490', '8', '12']","['919', '489', '7', '13']","['926', '490', '8', '13']","['937', '491', '8', '11']","['945', '491', '7', '11']","['954', '490', '3', '13']","['959', '491', '7', '12']"
track0006[22].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[22].png,/track0006/track0006[22].png,"['GoPro', 'Hero4', 'Silver']","['818', '352', '237', '212']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '482', '62', '23']","['911', '490', '8', '12']","['919', '490', '7', '12']","['926', '490', '8', '12']","['938', '490', '7', '12']","['945', '490', '7', '12']","['954', '490', '4', '13']","['960', '491', '7', '11']"
track0006[02].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[02].png,/track0006/track0006[02].png,"['GoPro', 'Hero4', 'Silver']","['834', '358', '205', '182']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['913', '471', '54', '17']","['916', '475', '6', '10']","['922', '475', '7', '11']","['929', '475', '7', '11']","['938', '475', '7', '11']","['945', '475', '7', '11']","['953', '475', '3', '11']","['957', '475', '7', '11']"
track0006[14].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[14].png,/track0006/track0006[14].png,"['GoPro', 'Hero4', 'Silver']","['824', '355', '224', '200']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['909', '479', '59', '20']","['912', '485', '7', '11']","['919', '484', '7', '12']","['926', '485', '8', '12']","['937', '486', '6', '11']","['944', '486', '7', '11']","['952', '485', '4', '12']","['958', '486', '7', '11']"
track0006[15].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[15].png,/track0006/track0006[15].png,"['GoPro', 'Hero4', 'Silver']","['823', '355', '226', '202']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['909', '480', '59', '21']","['912', '487', '8', '11']","['920', '486', '6', '12']","['926', '487', '8', '11']","['937', '487', '7', '12']","['945', '487', '6', '11']","['953', '487', '4', '12']","['958', '488', '7', '10']"
track0006[03].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[03].png,/track0006/track0006[03].png,"['GoPro', 'Hero4', 'Silver']","['834', '357', '206', '184']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['913', '473', '53', '17']","['916', '477', '6', '11']","['922', '477', '6', '11']","['928', '478', '8', '10']","['938', '478', '6', '10']","['945', '478', '6', '9']","['953', '477', '4', '11']","['958', '477', '7', '11']"
track0006[23].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[23].png,/track0006/track0006[23].png,"['GoPro', 'Hero4', 'Silver']","['817', '352', '239', '213']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '484', '63', '23']","['911', '492', '8', '11']","['919', '491', '7', '12']","['926', '491', '8', '12']","['938', '491', '7', '12']","['945', '491', '8', '12']","['955', '490', '4', '14']","['960', '493', '8', '10']"
track0006[19].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[19].png,/track0006/track0006[19].png,"['GoPro', 'Hero4', 'Silver']","['821', '355', '231', '206']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '483', '62', '22']","['911', '490', '7', '12']","['918', '490', '8', '12']","['926', '490', '8', '12']","['937', '491', '7', '11']","['944', '491', '8', '11']","['953', '490', '4', '12']","['959', '491', '7', '11']"
track0006[04].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[04].png,/track0006/track0006[04].png,"['GoPro', 'Hero4', 'Silver']","['832', '358', '208', '187']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['912', '475', '53', '17']","['915', '479', '7', '10']","['922', '479', '6', '11']","['928', '479', '7', '11']","['938', '479', '6', '11']","['944', '479', '7', '11']","['952', '478', '4', '11']","['957', '479', '7', '10']"
track0006[12].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[12].png,/track0006/track0006[12].png,"['GoPro', 'Hero4', 'Silver']","['824', '353', '220', '199']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '475', '58', '21']","['911', '482', '8', '11']","['919', '481', '6', '12']","['925', '481', '8', '12']","['936', '482', '7', '11']","['943', '482', '7', '11']","['951', '482', '4', '11']","['957', '482', '6', '11']"
track0006[28].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[28].png,/track0006/track0006[28].png,"['GoPro', 'Hero4', 'Silver']","['815', '351', '247', '222']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '491', '67', '23']","['912', '498', '8', '12']","['920', '497', '8', '14']","['928', '497', '8', '14']","['940', '498', '7', '13']","['948', '498', '7', '13']","['957', '498', '5', '13']","['962', '498', '10', '13']"
track0006[08].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[08].png,/track0006/track0006[08].png,"['GoPro', 'Hero4', 'Silver']","['828', '356', '214', '190']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['910', '474', '56', '20']","['913', '480', '7', '11']","['920', '479', '7', '12']","['927', '481', '6', '10']","['937', '480', '6', '11']","['944', '480', '6', '11']","['952', '479', '4', '12']","['957', '480', '7', '11']"
track0006[24].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[24].png,/track0006/track0006[24].png,"['GoPro', 'Hero4', 'Silver']","['817', '352', '241', '214']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '485', '64', '23']","['912', '492', '7', '12']","['919', '492', '8', '12']","['927', '492', '8', '12']","['939', '493', '7', '11']","['946', '493', '8', '11']","['956', '493', '3', '12']","['962', '493', '7', '11']"
track0006[25].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[25].png,/track0006/track0006[25].png,"['GoPro', 'Hero4', 'Silver']","['816', '353', '243', '215']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '486', '65', '23']","['911', '493', '9', '12']","['919', '492', '8', '13']","['927', '493', '8', '12']","['939', '493', '7', '12']","['946', '494', '8', '11']","['956', '494', '4', '12']","['962', '494', '7', '12']"
track0006[09].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[09].png,/track0006/track0006[09].png,"['GoPro', 'Hero4', 'Silver']","['827', '354', '215', '192']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['910', '474', '56', '20']","['913', '480', '6', '11']","['919', '479', '7', '12']","['926', '481', '8', '10']","['936', '480', '7', '11']","['943', '480', '8', '11']","['952', '480', '3', '11']","['956', '480', '8', '12']"
track0006[29].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[29].png,/track0006/track0006[29].png,"['GoPro', 'Hero4', 'Silver']","['813', '352', '250', '222']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['908', '492', '67', '24']","['912', '499', '8', '13']","['920', '499', '7', '13']","['927', '499', '9', '13']","['940', '499', '7', '13']","['948', '500', '7', '12']","['957', '500', '5', '13']","['963', '500', '9', '13']"
track0006[13].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[13].png,/track0006/track0006[13].png,"['GoPro', 'Hero4', 'Silver']","['824', '353', '221', '198']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['909', '476', '58', '21']","['912', '483', '7', '11']","['919', '483', '6', '11']","['925', '483', '8', '12']","['936', '484', '7', '10']","['943', '484', '8', '10']","['952', '484', '4', '11']","['957', '484', '7', '11']"
track0006[05].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0006/track0006[05].png,/track0006/track0006[05].png,"['GoPro', 'Hero4', 'Silver']","['831', '358', '209', '187']",['car'],['Volkswagen'],['Up'],['2014'],['AYN-8015'],"['912', '478', '54', '15']","['914', '481', '7', '10']","['921', '479', '6', '11']","['927', '480', '8', '11']","['938', '481', '5', '9']","['944', '480', '7', '11']","['952', '479', '4', '12']","['957', '480', '6', '11']"
track0039[10].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0039/track0039[10].png,/track0039/track0039[10].png,"['Huawei', 'P9', 'Lite']","['390', '159', '714', '699']",['car'],['Peugeot'],['Boxer'],['2014'],['AYE-3205'],"['525', '543', '152', '50']","['533', '560', '17', '26']","['551', '560', '18', '26']","['570', '561', '17', '25']","['597', '562', '17', '24']","['615', '562', '18', '24']","['633', '562', '17', '25']","['651', '562', '17', '25']"
track0039[06].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0039/track0039[06].png,/track0039/track0039[06].png,"['Huawei', 'P9', 'Lite']","['381', '152', '716', '701']",['car'],['Peugeot'],['Boxer'],['2014'],['AYE-3205'],"['518', '537', '153', '50']","['526', '555', '17', '25']","['545', '555', '17', '25']","['563', '555', '18', '25']","['590', '555', '18', '25']","['608', '556', '18', '24']","['627', '556', '17', '24']","['645', '556', '17', '24']"
